"tab_code","表章項目","cat01_code","男女別","cat02_code","人口","area_code","全国・都道府県","time_code","時間軸（年）","unit","value"
"001","人口","000","男女計","001","総人口","00000","全国","2005000001","2005年","千人","127768"
"001","人口","000","男女計","001","総人口","00000","全国","2010000001","2010年","千人","128057"
"001","人口","000","男女計","001","総人口","00000","全国","2015000001","2015年","千人","127095"
"001","人口","000","男女計","001","総人口","00000","全国","2020000000","2020年","千人","126146"
"001","人口","000","男女計","001","総人口","00000","全国","2021000000","2021年","千人","125502"
"001","人口","000","男女計","001","総人口","00000","全国","2022000000","2022年","千人","124947"
"001","人口","000","男女計","001","総人口","00000","全国","2023000000","2023年","千人","124352"
"001","人口","000","男女計","001","総人口","00000","全国","2024000000","2024年","千人","123802"
"001","人口","000","男女計","001","総人口","01000","北海道","2005000001","2005年","千人","5628"
"001","人口","000","男女計","001","総人口","01000","北海道","2010000001","2010年","千人","5506"
"001","人口","000","男女計","001","総人口","01000","北海道","2015000001","2015年","千人","5382"
"001","人口","000","男女計","001","総人口","01000","北海道","2020000000","2020年","千人","5225"
"001","人口","000","男女計","001","総人口","01000","北海道","2021000000","2021年","千人","5183"
"001","人口","000","男女計","001","総人口","01000","北海道","2022000000","2022年","千人","5140"
"001","人口","000","男女計","001","総人口","01000","北海道","2023000000","2023年","千人","5092"
"001","人口","000","男女計","001","総人口","01000","北海道","2024000000","2024年","千人","5043"
"001","人口","000","男女計","001","総人口","02000","青森県","2005000001","2005年","千人","1437"
"001","人口","000","男女計","001","総人口","02000","青森県","2010000001","2010年","千人","1373"
"001","人口","000","男女計","001","総人口","02000","青森県","2015000001","2015年","千人","1308"
"001","人口","000","男女計","001","総人口","02000","青森県","2020000000","2020年","千人","1238"
"001","人口","000","男女計","001","総人口","02000","青森県","2021000000","2021年","千人","1221"
"001","人口","000","男女計","001","総人口","02000","青森県","2022000000","2022年","千人","1204"
"001","人口","000","男女計","001","総人口","02000","青森県","2023000000","2023年","千人","1184"
"001","人口","000","男女計","001","総人口","02000","青森県","2024000000","2024年","千人","1165"
"001","人口","000","男女計","001","総人口","03000","岩手県","2005000001","2005年","千人","1385"
"001","人口","000","男女計","001","総人口","03000","岩手県","2010000001","2010年","千人","1330"
"001","人口","000","男女計","001","総人口","03000","岩手県","2015000001","2015年","千人","1280"
"001","人口","000","男女計","001","総人口","03000","岩手県","2020000000","2020年","千人","1211"
"001","人口","000","男女計","001","総人口","03000","岩手県","2021000000","2021年","千人","1196"
"001","人口","000","男女計","001","総人口","03000","岩手県","2022000000","2022年","千人","1181"
"001","人口","000","男女計","001","総人口","03000","岩手県","2023000000","2023年","千人","1163"
"001","人口","000","男女計","001","総人口","03000","岩手県","2024000000","2024年","千人","1145"
"001","人口","000","男女計","001","総人口","04000","宮城県","2005000001","2005年","千人","2360"
"001","人口","000","男女計","001","総人口","04000","宮城県","2010000001","2010年","千人","2348"
"001","人口","000","男女計","001","総人口","04000","宮城県","2015000001","2015年","千人","2334"
"001","人口","000","男女計","001","総人口","04000","宮城県","2020000000","2020年","千人","2302"
"001","人口","000","男女計","001","総人口","04000","宮城県","2021000000","2021年","千人","2290"
"001","人口","000","男女計","001","総人口","04000","宮城県","2022000000","2022年","千人","2280"
"001","人口","000","男女計","001","総人口","04000","宮城県","2023000000","2023年","千人","2264"
"001","人口","000","男女計","001","総人口","04000","宮城県","2024000000","2024年","千人","2248"
"001","人口","000","男女計","001","総人口","05000","秋田県","2005000001","2005年","千人","1146"
"001","人口","000","男女計","001","総人口","05000","秋田県","2010000001","2010年","千人","1086"
"001","人口","000","男女計","001","総人口","05000","秋田県","2015000001","2015年","千人","1023"
"001","人口","000","男女計","001","総人口","05000","秋田県","2020000000","2020年","千人","960"
"001","人口","000","男女計","001","総人口","05000","秋田県","2021000000","2021年","千人","945"
"001","人口","000","男女計","001","総人口","05000","秋田県","2022000000","2022年","千人","930"
"001","人口","000","男女計","001","総人口","05000","秋田県","2023000000","2023年","千人","914"
"001","人口","000","男女計","001","総人口","05000","秋田県","2024000000","2024年","千人","897"
"001","人口","000","男女計","001","総人口","06000","山形県","2005000001","2005年","千人","1216"
"001","人口","000","男女計","001","総人口","06000","山形県","2010000001","2010年","千人","1169"
"001","人口","000","男女計","001","総人口","06000","山形県","2015000001","2015年","千人","1124"
"001","人口","000","男女計","001","総人口","06000","山形県","2020000000","2020年","千人","1068"
"001","人口","000","男女計","001","総人口","06000","山形県","2021000000","2021年","千人","1055"
"001","人口","000","男女計","001","総人口","06000","山形県","2022000000","2022年","千人","1041"
"001","人口","000","男女計","001","総人口","06000","山形県","2023000000","2023年","千人","1026"
"001","人口","000","男女計","001","総人口","06000","山形県","2024000000","2024年","千人","1011"
"001","人口","000","男女計","001","総人口","07000","福島県","2005000001","2005年","千人","2091"
"001","人口","000","男女計","001","総人口","07000","福島県","2010000001","2010年","千人","2029"
"001","人口","000","男女計","001","総人口","07000","福島県","2015000001","2015年","千人","1914"
"001","人口","000","男女計","001","総人口","07000","福島県","2020000000","2020年","千人","1833"
"001","人口","000","男女計","001","総人口","07000","福島県","2021000000","2021年","千人","1812"
"001","人口","000","男女計","001","総人口","07000","福島県","2022000000","2022年","千人","1790"
"001","人口","000","男女計","001","総人口","07000","福島県","2023000000","2023年","千人","1767"
"001","人口","000","男女計","001","総人口","07000","福島県","2024000000","2024年","千人","1743"
"001","人口","000","男女計","001","総人口","08000","茨城県","2005000001","2005年","千人","2975"
"001","人口","000","男女計","001","総人口","08000","茨城県","2010000001","2010年","千人","2970"
"001","人口","000","男女計","001","総人口","08000","茨城県","2015000001","2015年","千人","2917"
"001","人口","000","男女計","001","総人口","08000","茨城県","2020000000","2020年","千人","2867"
"001","人口","000","男女計","001","総人口","08000","茨城県","2021000000","2021年","千人","2852"
"001","人口","000","男女計","001","総人口","08000","茨城県","2022000000","2022年","千人","2840"
"001","人口","000","男女計","001","総人口","08000","茨城県","2023000000","2023年","千人","2825"
"001","人口","000","男女計","001","総人口","08000","茨城県","2024000000","2024年","千人","2806"
"001","人口","000","男女計","001","総人口","09000","栃木県","2005000001","2005年","千人","2017"
"001","人口","000","男女計","001","総人口","09000","栃木県","2010000001","2010年","千人","2008"
"001","人口","000","男女計","001","総人口","09000","栃木県","2015000001","2015年","千人","1974"
"001","人口","000","男女計","001","総人口","09000","栃木県","2020000000","2020年","千人","1933"
"001","人口","000","男女計","001","総人口","09000","栃木県","2021000000","2021年","千人","1921"
"001","人口","000","男女計","001","総人口","09000","栃木県","2022000000","2022年","千人","1909"
"001","人口","000","男女計","001","総人口","09000","栃木県","2023000000","2023年","千人","1897"
"001","人口","000","男女計","001","総人口","09000","栃木県","2024000000","2024年","千人","1885"
"001","人口","000","男女計","001","総人口","10000","群馬県","2005000001","2005年","千人","2024"
"001","人口","000","男女計","001","総人口","10000","群馬県","2010000001","2010年","千人","2008"
"001","人口","000","男女計","001","総人口","10000","群馬県","2015000001","2015年","千人","1973"
"001","人口","000","男女計","001","総人口","10000","群馬県","2020000000","2020年","千人","1939"
"001","人口","000","男女計","001","総人口","10000","群馬県","2021000000","2021年","千人","1927"
"001","人口","000","男女計","001","総人口","10000","群馬県","2022000000","2022年","千人","1913"
"001","人口","000","男女計","001","総人口","10000","群馬県","2023000000","2023年","千人","1902"
"001","人口","000","男女計","001","総人口","10000","群馬県","2024000000","2024年","千人","1890"
"001","人口","000","男女計","001","総人口","11000","埼玉県","2005000001","2005年","千人","7054"
"001","人口","000","男女計","001","総人口","11000","埼玉県","2010000001","2010年","千人","7195"
"001","人口","000","男女計","001","総人口","11000","埼玉県","2015000001","2015年","千人","7267"
"001","人口","000","男女計","001","総人口","11000","埼玉県","2020000000","2020年","千人","7345"
"001","人口","000","男女計","001","総人口","11000","埼玉県","2021000000","2021年","千人","7340"
"001","人口","000","男女計","001","総人口","11000","埼玉県","2022000000","2022年","千人","7337"
"001","人口","000","男女計","001","総人口","11000","埼玉県","2023000000","2023年","千人","7331"
"001","人口","000","男女計","001","総人口","11000","埼玉県","2024000000","2024年","千人","7332"
"001","人口","000","男女計","001","総人口","12000","千葉県","2005000001","2005年","千人","6056"
"001","人口","000","男女計","001","総人口","12000","千葉県","2010000001","2010年","千人","6216"
"001","人口","000","男女計","001","総人口","12000","千葉県","2015000001","2015年","千人","6223"
"001","人口","000","男女計","001","総人口","12000","千葉県","2020000000","2020年","千人","6284"
"001","人口","000","男女計","001","総人口","12000","千葉県","2021000000","2021年","千人","6275"
"001","人口","000","男女計","001","総人口","12000","千葉県","2022000000","2022年","千人","6266"
"001","人口","000","男女計","001","総人口","12000","千葉県","2023000000","2023年","千人","6257"
"001","人口","000","男女計","001","総人口","12000","千葉県","2024000000","2024年","千人","6251"
"001","人口","000","男女計","001","総人口","13000","東京都","2005000001","2005年","千人","12577"
"001","人口","000","男女計","001","総人口","13000","東京都","2010000001","2010年","千人","13159"
"001","人口","000","男女計","001","総人口","13000","東京都","2015000001","2015年","千人","13515"
"001","人口","000","男女計","001","総人口","13000","東京都","2020000000","2020年","千人","14048"
"001","人口","000","男女計","001","総人口","13000","東京都","2021000000","2021年","千人","14010"
"001","人口","000","男女計","001","総人口","13000","東京都","2022000000","2022年","千人","14038"
"001","人口","000","男女計","001","総人口","13000","東京都","2023000000","2023年","千人","14086"
"001","人口","000","男女計","001","総人口","13000","東京都","2024000000","2024年","千人","14178"
"001","人口","000","男女計","001","総人口","14000","神奈川県","2005000001","2005年","千人","8792"
"001","人口","000","男女計","001","総人口","14000","神奈川県","2010000001","2010年","千人","9048"
"001","人口","000","男女計","001","総人口","14000","神奈川県","2015000001","2015年","千人","9126"
"001","人口","000","男女計","001","総人口","14000","神奈川県","2020000000","2020年","千人","9237"
"001","人口","000","男女計","001","総人口","14000","神奈川県","2021000000","2021年","千人","9236"
"001","人口","000","男女計","001","総人口","14000","神奈川県","2022000000","2022年","千人","9232"
"001","人口","000","男女計","001","総人口","14000","神奈川県","2023000000","2023年","千人","9229"
"001","人口","000","男女計","001","総人口","14000","神奈川県","2024000000","2024年","千人","9225"
"001","人口","000","男女計","001","総人口","15000","新潟県","2005000001","2005年","千人","2431"
"001","人口","000","男女計","001","総人口","15000","新潟県","2010000001","2010年","千人","2374"
"001","人口","000","男女計","001","総人口","15000","新潟県","2015000001","2015年","千人","2304"
"001","人口","000","男女計","001","総人口","15000","新潟県","2020000000","2020年","千人","2201"
"001","人口","000","男女計","001","総人口","15000","新潟県","2021000000","2021年","千人","2177"
"001","人口","000","男女計","001","総人口","15000","新潟県","2022000000","2022年","千人","2153"
"001","人口","000","男女計","001","総人口","15000","新潟県","2023000000","2023年","千人","2126"
"001","人口","000","男女計","001","総人口","15000","新潟県","2024000000","2024年","千人","2099"
"001","人口","000","男女計","001","総人口","16000","富山県","2005000001","2005年","千人","1112"
"001","人口","000","男女計","001","総人口","16000","富山県","2010000001","2010年","千人","1093"
"001","人口","000","男女計","001","総人口","16000","富山県","2015000001","2015年","千人","1066"
"001","人口","000","男女計","001","総人口","16000","富山県","2020000000","2020年","千人","1035"
"001","人口","000","男女計","001","総人口","16000","富山県","2021000000","2021年","千人","1025"
"001","人口","000","男女計","001","総人口","16000","富山県","2022000000","2022年","千人","1017"
"001","人口","000","男女計","001","総人口","16000","富山県","2023000000","2023年","千人","1007"
"001","人口","000","男女計","001","総人口","16000","富山県","2024000000","2024年","千人","997"
"001","人口","000","男女計","001","総人口","17000","石川県","2005000001","2005年","千人","1174"
"001","人口","000","男女計","001","総人口","17000","石川県","2010000001","2010年","千人","1170"
"001","人口","000","男女計","001","総人口","17000","石川県","2015000001","2015年","千人","1154"
"001","人口","000","男女計","001","総人口","17000","石川県","2020000000","2020年","千人","1133"
"001","人口","000","男女計","001","総人口","17000","石川県","2021000000","2021年","千人","1125"
"001","人口","000","男女計","001","総人口","17000","石川県","2022000000","2022年","千人","1118"
"001","人口","000","男女計","001","総人口","17000","石川県","2023000000","2023年","千人","1109"
"001","人口","000","男女計","001","総人口","17000","石川県","2024000000","2024年","千人","1098"
"001","人口","000","男女計","001","総人口","18000","福井県","2005000001","2005年","千人","822"
"001","人口","000","男女計","001","総人口","18000","福井県","2010000001","2010年","千人","806"
"001","人口","000","男女計","001","総人口","18000","福井県","2015000001","2015年","千人","787"
"001","人口","000","男女計","001","総人口","18000","福井県","2020000000","2020年","千人","767"
"001","人口","000","男女計","001","総人口","18000","福井県","2021000000","2021年","千人","760"
"001","人口","000","男女計","001","総人口","18000","福井県","2022000000","2022年","千人","753"
"001","人口","000","男女計","001","総人口","18000","福井県","2023000000","2023年","千人","744"
"001","人口","000","男女計","001","総人口","18000","福井県","2024000000","2024年","千人","739"
"001","人口","000","男女計","001","総人口","19000","山梨県","2005000001","2005年","千人","885"
"001","人口","000","男女計","001","総人口","19000","山梨県","2010000001","2010年","千人","863"
"001","人口","000","男女計","001","総人口","19000","山梨県","2015000001","2015年","千人","835"
"001","人口","000","男女計","001","総人口","19000","山梨県","2020000000","2020年","千人","810"
"001","人口","000","男女計","001","総人口","19000","山梨県","2021000000","2021年","千人","805"
"001","人口","000","男女計","001","総人口","19000","山梨県","2022000000","2022年","千人","802"
"001","人口","000","男女計","001","総人口","19000","山梨県","2023000000","2023年","千人","796"
"001","人口","000","男女計","001","総人口","19000","山梨県","2024000000","2024年","千人","791"
"001","人口","000","男女計","001","総人口","20000","長野県","2005000001","2005年","千人","2196"
"001","人口","000","男女計","001","総人口","20000","長野県","2010000001","2010年","千人","2152"
"001","人口","000","男女計","001","総人口","20000","長野県","2015000001","2015年","千人","2099"
"001","人口","000","男女計","001","総人口","20000","長野県","2020000000","2020年","千人","2048"
"001","人口","000","男女計","001","総人口","20000","長野県","2021000000","2021年","千人","2033"
"001","人口","000","男女計","001","総人口","20000","長野県","2022000000","2022年","千人","2020"
"001","人口","000","男女計","001","総人口","20000","長野県","2023000000","2023年","千人","2004"
"001","人口","000","男女計","001","総人口","20000","長野県","2024000000","2024年","千人","1987"
"001","人口","000","男女計","001","総人口","21000","岐阜県","2005000001","2005年","千人","2107"
"001","人口","000","男女計","001","総人口","21000","岐阜県","2010000001","2010年","千人","2081"
"001","人口","000","男女計","001","総人口","21000","岐阜県","2015000001","2015年","千人","2032"
"001","人口","000","男女計","001","総人口","21000","岐阜県","2020000000","2020年","千人","1979"
"001","人口","000","男女計","001","総人口","21000","岐阜県","2021000000","2021年","千人","1961"
"001","人口","000","男女計","001","総人口","21000","岐阜県","2022000000","2022年","千人","1946"
"001","人口","000","男女計","001","総人口","21000","岐阜県","2023000000","2023年","千人","1931"
"001","人口","000","男女計","001","総人口","21000","岐阜県","2024000000","2024年","千人","1916"
"001","人口","000","男女計","001","総人口","22000","静岡県","2005000001","2005年","千人","3792"
"001","人口","000","男女計","001","総人口","22000","静岡県","2010000001","2010年","千人","3765"
"001","人口","000","男女計","001","総人口","22000","静岡県","2015000001","2015年","千人","3700"
"001","人口","000","男女計","001","総人口","22000","静岡県","2020000000","2020年","千人","3633"
"001","人口","000","男女計","001","総人口","22000","静岡県","2021000000","2021年","千人","3608"
"001","人口","000","男女計","001","総人口","22000","静岡県","2022000000","2022年","千人","3582"
"001","人口","000","男女計","001","総人口","22000","静岡県","2023000000","2023年","千人","3555"
"001","人口","000","男女計","001","総人口","22000","静岡県","2024000000","2024年","千人","3527"
"001","人口","000","男女計","001","総人口","23000","愛知県","2005000001","2005年","千人","7255"
"001","人口","000","男女計","001","総人口","23000","愛知県","2010000001","2010年","千人","7411"
"001","人口","000","男女計","001","総人口","23000","愛知県","2015000001","2015年","千人","7483"
"001","人口","000","男女計","001","総人口","23000","愛知県","2020000000","2020年","千人","7542"
"001","人口","000","男女計","001","総人口","23000","愛知県","2021000000","2021年","千人","7517"
"001","人口","000","男女計","001","総人口","23000","愛知県","2022000000","2022年","千人","7495"
"001","人口","000","男女計","001","総人口","23000","愛知県","2023000000","2023年","千人","7477"
"001","人口","000","男女計","001","総人口","23000","愛知県","2024000000","2024年","千人","7460"
"001","人口","000","男女計","001","総人口","24000","三重県","2005000001","2005年","千人","1867"
"001","人口","000","男女計","001","総人口","24000","三重県","2010000001","2010年","千人","1855"
"001","人口","000","男女計","001","総人口","24000","三重県","2015000001","2015年","千人","1816"
"001","人口","000","男女計","001","総人口","24000","三重県","2020000000","2020年","千人","1770"
"001","人口","000","男女計","001","総人口","24000","三重県","2021000000","2021年","千人","1756"
"001","人口","000","男女計","001","総人口","24000","三重県","2022000000","2022年","千人","1742"
"001","人口","000","男女計","001","総人口","24000","三重県","2023000000","2023年","千人","1727"
"001","人口","000","男女計","001","総人口","24000","三重県","2024000000","2024年","千人","1711"
"001","人口","000","男女計","001","総人口","25000","滋賀県","2005000001","2005年","千人","1380"
"001","人口","000","男女計","001","総人口","25000","滋賀県","2010000001","2010年","千人","1411"
"001","人口","000","男女計","001","総人口","25000","滋賀県","2015000001","2015年","千人","1413"
"001","人口","000","男女計","001","総人口","25000","滋賀県","2020000000","2020年","千人","1414"
"001","人口","000","男女計","001","総人口","25000","滋賀県","2021000000","2021年","千人","1411"
"001","人口","000","男女計","001","総人口","25000","滋賀県","2022000000","2022年","千人","1409"
"001","人口","000","男女計","001","総人口","25000","滋賀県","2023000000","2023年","千人","1407"
"001","人口","000","男女計","001","総人口","25000","滋賀県","2024000000","2024年","千人","1402"
"001","人口","000","男女計","001","総人口","26000","京都府","2005000001","2005年","千人","2648"
"001","人口","000","男女計","001","総人口","26000","京都府","2010000001","2010年","千人","2636"
"001","人口","000","男女計","001","総人口","26000","京都府","2015000001","2015年","千人","2610"
"001","人口","000","男女計","001","総人口","26000","京都府","2020000000","2020年","千人","2578"
"001","人口","000","男女計","001","総人口","26000","京都府","2021000000","2021年","千人","2561"
"001","人口","000","男女計","001","総人口","26000","京都府","2022000000","2022年","千人","2550"
"001","人口","000","男女計","001","総人口","26000","京都府","2023000000","2023年","千人","2535"
"001","人口","000","男女計","001","総人口","26000","京都府","2024000000","2024年","千人","2520"
"001","人口","000","男女計","001","総人口","27000","大阪府","2005000001","2005年","千人","8817"
"001","人口","000","男女計","001","総人口","27000","大阪府","2010000001","2010年","千人","8865"
"001","人口","000","男女計","001","総人口","27000","大阪府","2015000001","2015年","千人","8839"
"001","人口","000","男女計","001","総人口","27000","大阪府","2020000000","2020年","千人","8838"
"001","人口","000","男女計","001","総人口","27000","大阪府","2021000000","2021年","千人","8806"
"001","人口","000","男女計","001","総人口","27000","大阪府","2022000000","2022年","千人","8782"
"001","人口","000","男女計","001","総人口","27000","大阪府","2023000000","2023年","千人","8763"
"001","人口","000","男女計","001","総人口","27000","大阪府","2024000000","2024年","千人","8757"
"001","人口","000","男女計","001","総人口","28000","兵庫県","2005000001","2005年","千人","5591"
"001","人口","000","男女計","001","総人口","28000","兵庫県","2010000001","2010年","千人","5588"
"001","人口","000","男女計","001","総人口","28000","兵庫県","2015000001","2015年","千人","5535"
"001","人口","000","男女計","001","総人口","28000","兵庫県","2020000000","2020年","千人","5465"
"001","人口","000","男女計","001","総人口","28000","兵庫県","2021000000","2021年","千人","5432"
"001","人口","000","男女計","001","総人口","28000","兵庫県","2022000000","2022年","千人","5402"
"001","人口","000","男女計","001","総人口","28000","兵庫県","2023000000","2023年","千人","5370"
"001","人口","000","男女計","001","総人口","28000","兵庫県","2024000000","2024年","千人","5337"
"001","人口","000","男女計","001","総人口","29000","奈良県","2005000001","2005年","千人","1421"
"001","人口","000","男女計","001","総人口","29000","奈良県","2010000001","2010年","千人","1401"
"001","人口","000","男女計","001","総人口","29000","奈良県","2015000001","2015年","千人","1364"
"001","人口","000","男女計","001","総人口","29000","奈良県","2020000000","2020年","千人","1324"
"001","人口","000","男女計","001","総人口","29000","奈良県","2021000000","2021年","千人","1315"
"001","人口","000","男女計","001","総人口","29000","奈良県","2022000000","2022年","千人","1306"
"001","人口","000","男女計","001","総人口","29000","奈良県","2023000000","2023年","千人","1296"
"001","人口","000","男女計","001","総人口","29000","奈良県","2024000000","2024年","千人","1285"
"001","人口","000","男女計","001","総人口","30000","和歌山県","2005000001","2005年","千人","1036"
"001","人口","000","男女計","001","総人口","30000","和歌山県","2010000001","2010年","千人","1002"
"001","人口","000","男女計","001","総人口","30000","和歌山県","2015000001","2015年","千人","964"
"001","人口","000","男女計","001","総人口","30000","和歌山県","2020000000","2020年","千人","923"
"001","人口","000","男女計","001","総人口","30000","和歌山県","2021000000","2021年","千人","914"
"001","人口","000","男女計","001","総人口","30000","和歌山県","2022000000","2022年","千人","903"
"001","人口","000","男女計","001","総人口","30000","和歌山県","2023000000","2023年","千人","892"
"001","人口","000","男女計","001","総人口","30000","和歌山県","2024000000","2024年","千人","880"
"001","人口","000","男女計","001","総人口","31000","鳥取県","2005000001","2005年","千人","607"
"001","人口","000","男女計","001","総人口","31000","鳥取県","2010000001","2010年","千人","589"
"001","人口","000","男女計","001","総人口","31000","鳥取県","2015000001","2015年","千人","573"
"001","人口","000","男女計","001","総人口","31000","鳥取県","2020000000","2020年","千人","553"
"001","人口","000","男女計","001","総人口","31000","鳥取県","2021000000","2021年","千人","549"
"001","人口","000","男女計","001","総人口","31000","鳥取県","2022000000","2022年","千人","544"
"001","人口","000","男女計","001","総人口","31000","鳥取県","2023000000","2023年","千人","537"
"001","人口","000","男女計","001","総人口","31000","鳥取県","2024000000","2024年","千人","531"
"001","人口","000","男女計","001","総人口","32000","島根県","2005000001","2005年","千人","742"
"001","人口","000","男女計","001","総人口","32000","島根県","2010000001","2010年","千人","717"
"001","人口","000","男女計","001","総人口","32000","島根県","2015000001","2015年","千人","694"
"001","人口","000","男女計","001","総人口","32000","島根県","2020000000","2020年","千人","671"
"001","人口","000","男女計","001","総人口","32000","島根県","2021000000","2021年","千人","665"
"001","人口","000","男女計","001","総人口","32000","島根県","2022000000","2022年","千人","658"
"001","人口","000","男女計","001","総人口","32000","島根県","2023000000","2023年","千人","650"
"001","人口","000","男女計","001","総人口","32000","島根県","2024000000","2024年","千人","642"
"001","人口","000","男女計","001","総人口","33000","岡山県","2005000001","2005年","千人","1957"
"001","人口","000","男女計","001","総人口","33000","岡山県","2010000001","2010年","千人","1945"
"001","人口","000","男女計","001","総人口","33000","岡山県","2015000001","2015年","千人","1922"
"001","人口","000","男女計","001","総人口","33000","岡山県","2020000000","2020年","千人","1888"
"001","人口","000","男女計","001","総人口","33000","岡山県","2021000000","2021年","千人","1876"
"001","人口","000","男女計","001","総人口","33000","岡山県","2022000000","2022年","千人","1862"
"001","人口","000","男女計","001","総人口","33000","岡山県","2023000000","2023年","千人","1847"
"001","人口","000","男女計","001","総人口","33000","岡山県","2024000000","2024年","千人","1831"
"001","人口","000","男女計","001","総人口","34000","広島県","2005000001","2005年","千人","2877"
"001","人口","000","男女計","001","総人口","34000","広島県","2010000001","2010年","千人","2861"
"001","人口","000","男女計","001","総人口","34000","広島県","2015000001","2015年","千人","2844"
"001","人口","000","男女計","001","総人口","34000","広島県","2020000000","2020年","千人","2800"
"001","人口","000","男女計","001","総人口","34000","広島県","2021000000","2021年","千人","2780"
"001","人口","000","男女計","001","総人口","34000","広島県","2022000000","2022年","千人","2760"
"001","人口","000","男女計","001","総人口","34000","広島県","2023000000","2023年","千人","2738"
"001","人口","000","男女計","001","総人口","34000","広島県","2024000000","2024年","千人","2714"
"001","人口","000","男女計","001","総人口","35000","山口県","2005000001","2005年","千人","1493"
"001","人口","000","男女計","001","総人口","35000","山口県","2010000001","2010年","千人","1451"
"001","人口","000","男女計","001","総人口","35000","山口県","2015000001","2015年","千人","1405"
"001","人口","000","男女計","001","総人口","35000","山口県","2020000000","2020年","千人","1342"
"001","人口","000","男女計","001","総人口","35000","山口県","2021000000","2021年","千人","1328"
"001","人口","000","男女計","001","総人口","35000","山口県","2022000000","2022年","千人","1313"
"001","人口","000","男女計","001","総人口","35000","山口県","2023000000","2023年","千人","1298"
"001","人口","000","男女計","001","総人口","35000","山口県","2024000000","2024年","千人","1281"
"001","人口","000","男女計","001","総人口","36000","徳島県","2005000001","2005年","千人","810"
"001","人口","000","男女計","001","総人口","36000","徳島県","2010000001","2010年","千人","785"
"001","人口","000","男女計","001","総人口","36000","徳島県","2015000001","2015年","千人","756"
"001","人口","000","男女計","001","総人口","36000","徳島県","2020000000","2020年","千人","720"
"001","人口","000","男女計","001","総人口","36000","徳島県","2021000000","2021年","千人","712"
"001","人口","000","男女計","001","総人口","36000","徳島県","2022000000","2022年","千人","704"
"001","人口","000","男女計","001","総人口","36000","徳島県","2023000000","2023年","千人","695"
"001","人口","000","男女計","001","総人口","36000","徳島県","2024000000","2024年","千人","685"
"001","人口","000","男女計","001","総人口","37000","香川県","2005000001","2005年","千人","1012"
"001","人口","000","男女計","001","総人口","37000","香川県","2010000001","2010年","千人","996"
"001","人口","000","男女計","001","総人口","37000","香川県","2015000001","2015年","千人","976"
"001","人口","000","男女計","001","総人口","37000","香川県","2020000000","2020年","千人","950"
"001","人口","000","男女計","001","総人口","37000","香川県","2021000000","2021年","千人","942"
"001","人口","000","男女計","001","総人口","37000","香川県","2022000000","2022年","千人","934"
"001","人口","000","男女計","001","総人口","37000","香川県","2023000000","2023年","千人","926"
"001","人口","000","男女計","001","総人口","37000","香川県","2024000000","2024年","千人","917"
"001","人口","000","男女計","001","総人口","38000","愛媛県","2005000001","2005年","千人","1468"
"001","人口","000","男女計","001","総人口","38000","愛媛県","2010000001","2010年","千人","1431"
"001","人口","000","男女計","001","総人口","38000","愛媛県","2015000001","2015年","千人","1385"
"001","人口","000","男女計","001","総人口","38000","愛媛県","2020000000","2020年","千人","1335"
"001","人口","000","男女計","001","総人口","38000","愛媛県","2021000000","2021年","千人","1321"
"001","人口","000","男女計","001","総人口","38000","愛媛県","2022000000","2022年","千人","1306"
"001","人口","000","男女計","001","総人口","38000","愛媛県","2023000000","2023年","千人","1291"
"001","人口","000","男女計","001","総人口","38000","愛媛県","2024000000","2024年","千人","1276"
"001","人口","000","男女計","001","総人口","39000","高知県","2005000001","2005年","千人","796"
"001","人口","000","男女計","001","総人口","39000","高知県","2010000001","2010年","千人","764"
"001","人口","000","男女計","001","総人口","39000","高知県","2015000001","2015年","千人","728"
"001","人口","000","男女計","001","総人口","39000","高知県","2020000000","2020年","千人","692"
"001","人口","000","男女計","001","総人口","39000","高知県","2021000000","2021年","千人","684"
"001","人口","000","男女計","001","総人口","39000","高知県","2022000000","2022年","千人","676"
"001","人口","000","男女計","001","総人口","39000","高知県","2023000000","2023年","千人","666"
"001","人口","000","男女計","001","総人口","39000","高知県","2024000000","2024年","千人","656"
"001","人口","000","男女計","001","総人口","40000","福岡県","2005000001","2005年","千人","5050"
"001","人口","000","男女計","001","総人口","40000","福岡県","2010000001","2010年","千人","5072"
"001","人口","000","男女計","001","総人口","40000","福岡県","2015000001","2015年","千人","5102"
"001","人口","000","男女計","001","総人口","40000","福岡県","2020000000","2020年","千人","5135"
"001","人口","000","男女計","001","総人口","40000","福岡県","2021000000","2021年","千人","5124"
"001","人口","000","男女計","001","総人口","40000","福岡県","2022000000","2022年","千人","5116"
"001","人口","000","男女計","001","総人口","40000","福岡県","2023000000","2023年","千人","5103"
"001","人口","000","男女計","001","総人口","40000","福岡県","2024000000","2024年","千人","5092"
"001","人口","000","男女計","001","総人口","41000","佐賀県","2005000001","2005年","千人","866"
"001","人口","000","男女計","001","総人口","41000","佐賀県","2010000001","2010年","千人","850"
"001","人口","000","男女計","001","総人口","41000","佐賀県","2015000001","2015年","千人","833"
"001","人口","000","男女計","001","総人口","41000","佐賀県","2020000000","2020年","千人","811"
"001","人口","000","男女計","001","総人口","41000","佐賀県","2021000000","2021年","千人","806"
"001","人口","000","男女計","001","総人口","41000","佐賀県","2022000000","2022年","千人","801"
"001","人口","000","男女計","001","総人口","41000","佐賀県","2023000000","2023年","千人","795"
